y_arma11,y_arma14,y_arma41,y_arma22,y_arma50,y_arma02,y_arma11c,y_arma14c,y_arma41c,y_arma22c,y_arma50c,y_arma02c
1.543226017616112777e+00,-2.610207787022556847e+00,6.607750716330882401e-01,-1.309906651928841814e+00,-1.785712370039657992e+00,1.285798377024816475e+00,2.558548751022986067e+00,5.707837790419183932e+00,-3.563140784313889142e+00,6.480571766391602040e+00,6.253921768985826191e+00,3.881109340114460515e+00
1.816779137249918685e-01,3.486292015042397052e-01,-2.840740209899347946e+00,3.379650278242442574e-01,-8.198855256058732444e-01,-7.181831308890092025e-01,2.723290370302909214e+00,4.875980960146384824e+00,-2.913466572202566773e+00,4.859607613288064343e+00,5.097350440448430220e+00,3.619998990410613793e+00
-4.815905563663037681e-01,1.928041997345812497e+00,-4.815165219484332404e+00,2.363014709460953711e+00,-2.363669136181059116e+00,-1.316525815903691443e+00,1.826417649917365882e+00,4.500876629176228327e+00,-5.308566677002851009e+00,2.653997718300394659e+00,3.362139387239098554e+00,3.670391412629564254e+00
-7.891240805373729295e-01,3.029472701355132802e+00,-3.758047625023254845e+00,2.288737409872124040e+00,-1.964455413069789991e+00,1.455759453557631034e+00,1.522305917526569630e-01,6.006149330688311139e+00,-7.122756661281028912e+00,3.790575847005788646e+00,2.664256832658303153e+00,3.063278519312641279e+00
-1.427442697307999442e+00,1.422722195605895079e+00,-3.664943911779382502e-01,6.045914555489941833e-01,-2.351577888029317887e+00,1.028308835477044436e+00,5.875058199155538396e-01,5.281385630745823789e+00,-4.937230596280533845e+00,5.133190913151953083e+00,5.076220016262959156e+00,5.934188040842376388e+00
-2.056090676664585004e+00,5.489115262117170158e-01,-1.190441230292740515e+00,-8.992542381752988145e-01,-2.054960448025206610e+00,-6.049953351586672134e-01,2.227411624213786467e-01,3.636772975192758217e+00,-3.001759071036718574e+00,5.036880885972359501e+00,5.495733033675129775e+00,5.145021568904277309e+00
-9.582695723029276413e-01,1.852360103617485931e+00,-3.063441926180963559e+00,-1.953418429471264206e+00,-2.071154166554376896e+00,-8.119869804624716414e-01,1.230599694952299483e+00,4.824080340429043545e+00,-2.341051401377775676e+00,5.870680100001074209e+00,4.469277296861590365e+00,1.075704134029249914e+00
-1.582376910602060760e-01,2.189889734009316857e+00,-4.747345179362759460e+00,-3.151931765461429835e-01,-4.509538900066918377e-01,-2.835531601968044879e-01,3.784604545548090115e+00,5.318221682007409967e+00,-6.180781124865310616e+00,5.646261655890591591e+00,5.054598689700086744e+00,3.793705868482695642e+00
6.959286950578849051e-01,6.932436058180180272e-01,-2.546648440975166849e+00,2.062745429629262883e+00,-2.740780178961054858e+00,-3.269385040430629052e-01,6.430060983904160032e+00,4.100766536154779374e+00,-6.582948750427798146e+00,4.814588188534153268e+00,6.198388469805136580e+00,6.932549558323367833e+00
1.685347181800349592e+00,-1.541952554884603810e+00,-1.621865943421660017e+00,1.936196794573352475e+00,-3.265755400220438531e+00,-9.629537655635460602e-01,8.370956373988427401e+00,3.038401085353682696e+00,-5.588498992214349315e+00,4.263243556096690590e+00,5.805831702509976822e+00,6.569832060772085036e+00
5.619516977521017420e-01,-2.315973686782937246e-01,-3.281274591059599288e+00,-2.220697764081182579e-01,-4.628198926143993752e-01,2.151012543333026272e-01,7.745727657241503472e+00,2.685129616860215673e+00,-2.731165510437814525e+00,2.595087672753301433e+00,5.201334641044449647e+00,3.219474986801178940e+00
-1.349268180125596794e+00,1.655809891178515958e+00,-5.231539015833455153e+00,-1.165785651985337124e+00,1.252610657179511477e+00,-4.897586746070302643e-01,8.129168315619942575e+00,2.922562657270405762e+00,-4.085018491545849173e+00,2.790472003681623292e+00,5.383394530934806355e+00,3.586778506060198879e+00
-2.100389066768324486e-01,-1.494682972458925896e+00,-3.584572825600751411e+00,-1.401587609857073202e+00,2.251384033992794853e-01,-5.934183954548903905e-01,7.441139800707047947e+00,3.377305662599260572e+00,-5.913173941404689771e+00,4.668216539632784823e+00,6.737978412044867582e+00,6.493094468850287626e+00
5.485587735747301519e-01,-2.068089318784515740e+00,-2.243471552217256360e+00,4.381068794323735860e-01,-5.229656391900302514e-01,-1.652041200608006299e+00,7.053254100833267870e+00,4.537533579414166240e+00,-8.793919469542744949e+00,5.559195251967260276e+00,5.876154813035684654e+00,5.726585109741426649e+00
1.627196506847609303e+00,-5.942359193839545917e-01,-2.204020140251610194e+00,9.430541241391486862e-01,4.904723649761351667e-01,-2.143035632598147555e-01,5.841940752562459593e+00,5.217452086683557866e+00,-7.019671504862639466e+00,4.844290408304894768e+00,4.823209524717708696e+00,5.144027609039376614e+00
1.046652319512691109e+00,-1.417153156446207207e+00,-3.026556964533268612e+00,5.928952139307762659e-01,1.397674651075489383e+00,1.968044498640865614e+00,5.644068693543877302e+00,4.831472166896566556e+00,-3.728254800048016904e+00,2.836757308576917325e+00,6.056575880500338904e+00,2.951545081531402381e+00
8.954242013556753532e-01,-6.795137874097305630e-01,-4.097073586783594124e+00,2.247506211259183928e+00,5.553576947692639987e-01,1.975155891931058783e+00,7.154470288911317866e+00,5.087541508707205118e+00,-1.767290320286429406e+00,4.937862198091091948e+00,4.949358407465503262e+00,2.594159642289888712e+00
2.024594371026763318e-01,-7.194769430688547907e-01,-3.691388889817488916e+00,1.247845108867251085e+00,-5.504762302810077834e-01,2.528715780911335309e-01,7.945662466242399802e+00,4.113873776637209545e+00,-5.456182505782537717e+00,5.985536488560954993e+00,4.227285404794214330e+00,3.250246637205136402e+00
-1.218874410964381649e+00,-1.758523559724021856e+00,-1.962711156225795950e+00,-6.279759711458277049e-01,-7.583446693541391337e-01,-1.969618325843885298e+00,6.209907318174950674e+00,5.171693078300720003e+00,-8.264793271933069008e+00,6.769228940532217464e+00,4.723855349476290932e+00,4.573308323698332956e+00
-2.148197705717832307e+00,-4.649936575244809633e-01,-1.035598528720012679e+00,-1.263971379281882079e+00,-1.440673375841695913e-01,-7.451968988208304001e-01,5.160471704650104741e+00,8.829560451716705671e+00,-8.539634940588666012e+00,6.936680962381640114e+00,3.235429173871033015e+00,4.781272951395972193e+00
-4.544314759852930763e+00,-8.545989354614920153e-01,-2.071564460370118876e+00,-1.859713842565478226e+00,-4.399036977135762916e-01,2.182765786583092726e+00,4.372573258042296906e+00,6.440370574082606048e+00,-4.042071270042837838e+00,4.212542412812976700e+00,2.781187122013275559e+00,4.479168097457306708e+00
-4.486765194885098396e+00,-2.890474908541991184e-01,-3.304044548606963172e+00,-3.223399180927805752e+00,-1.384748085255008476e+00,-1.868236729530169393e-01,2.959165170569567849e+00,4.369281965863372363e+00,-1.220165504047932892e+00,1.617402290075530047e+00,5.815718881738204615e+00,4.828299432327773921e+00
-4.170539930389231209e+00,-7.684023046047836480e-01,-3.367635804336707395e+00,-1.180843434519597057e+00,-8.993294612879940697e-01,-7.435772416320318712e-02,1.629105066454298978e+00,4.767559151104483917e+00,-2.219961471007064091e+00,4.903561968792375936e-01,5.598205773850448708e+00,4.913656571866479084e+00
-3.523686550790576799e+00,-3.056594155900486331e+00,-2.051846010921451136e+00,4.101145198083537835e-01,-3.884020341704730317e-01,1.523945307494584789e+00,3.781118856231072911e+00,5.366156690733308920e+00,-5.953217837094241460e+00,5.092017483868774619e+00,4.999319843892386039e+00,6.942958589801051517e+00
-1.231878446629818269e+00,-8.628479855229758133e-01,-1.852650007446912106e-01,4.164919293050346472e-01,-1.818600026041566453e+00,-6.325278618971902356e-01,5.727470622257770927e+00,6.606226639230827757e+00,-5.685092000716643668e+00,8.653686802421905355e+00,5.247871113133442122e+00,4.355589457239776863e+00
1.956579062862333629e-01,-1.001402484624956735e+00,-1.648018653455826765e+00,2.434358954106604633e-01,-2.561738949798213039e+00,-6.890056798907446822e-01,4.056488502898882409e+00,6.690025192103395746e+00,-2.331567658168778756e+00,5.552714407733484236e+00,6.007846107145587311e+00,2.146593937367936356e+00
-1.337066816391991875e-01,-2.047520375519126468e+00,-3.749752336434909239e+00,-3.931332829248479488e-01,-1.077515842127684920e+00,1.542742312933534254e+00,2.580269691490353345e+00,5.901132988743353458e+00,-7.691250593657414925e-01,2.210681287616310886e+00,6.434215027836306611e+00,4.875300410899473746e+00
9.668771311119851442e-01,-6.273495735455852929e-01,-3.464873707554443349e+00,3.764108608449281967e-01,-9.895920052136638612e-01,1.161514522980211739e+00,3.628069278143565946e+00,6.131490020509800409e+00,-2.807926682618690606e+00,3.781176319494426785e+00,5.644086292870081678e+00,6.295275496957128958e+00
1.023428666895920713e+00,-1.490947232034514069e+00,-1.063370549377949059e+00,2.724388074533869997e-01,-4.805155746626946778e-01,-1.755875309538191154e+00,3.654881850994777803e+00,4.689417980765189675e+00,-5.528393825976275266e+00,4.667400875369982494e+00,5.661798326079645172e+00,3.049022038497731568e+00
2.150110557047250737e+00,-1.621289848912258469e+00,-2.964810620807755148e-01,-1.087686635188899409e+00,-9.241544841718276615e-01,6.180224836607822736e-01,2.664532191692702057e+00,4.131871114110042598e+00,-5.334562974188926887e+00,4.024744383922982394e+00,6.436296956384975232e+00,3.522493084638647964e+00
1.266245098542744696e+00,-8.409693056241445142e-01,-4.467070844934712959e-01,-9.450716491339775649e-01,-2.703589839154055818e-01,-1.247291591611538131e+00,2.352935829618759911e+00,5.294486498515911244e+00,-2.184654645284028973e+00,4.832681676656637393e+00,6.616047156565080023e+00,5.649768473177916306e+00
1.256567595988527186e+00,-5.209123436247662386e-01,-3.554136627479215882e+00,9.851981865032902741e-01,6.066463566938561369e-01,-2.551671700953049182e+00,1.672367682222062335e+00,2.991517995066215185e+00,-1.891614166973339728e+00,5.547414844407583701e+00,7.085151694555714030e+00,4.583695315487106292e+00
2.417146698983693831e+00,3.423420420221744420e-01,-5.468012133391138896e+00,1.912905303796538226e+00,6.560968323400628854e-01,1.772509328255130079e+00,1.402301657971260163e+00,3.194428186749342480e+00,-4.548483482978877390e+00,5.542356401725575310e+00,6.663883921111593445e+00,4.853820641199992458e+00
1.999619757842334700e+00,7.041442580822797614e-01,-2.990899524647014918e+00,-1.416389906301699919e-01,1.065260057237635394e+00,2.783868292014194612e+00,2.188410837817223786e+00,5.161519878274964057e+00,-7.214884734592693860e+00,3.448410263284237054e+00,6.816941834764617347e+00,6.767420930176283989e+00
9.646047438525601203e-01,3.112914907040450485e-01,-7.596712250334166638e-01,-1.123555366811338718e+00,-1.525906179172539012e+00,-4.163455596841435513e-01,3.793433139321964020e+00,5.691750360447885626e+00,-5.329084179349628414e+00,2.839667799187655994e+00,6.447140902238344573e+00,5.071253234787926445e+00
1.035829306169633535e+00,-2.566617040964844776e-01,6.788594751020946561e-01,-1.970825217969614851e+00,-7.148301052070493711e-01,-2.998344115800775533e+00,5.006537963053346196e+00,6.376420985584982049e+00,-2.529233866513506790e+00,1.454425914995181479e+00,7.646398408348217046e+00,3.384971377637188361e+00
-2.080360628734734263e-02,-8.295629174762977343e-01,-2.782322861236620426e+00,-1.588768468010897106e+00,3.621706258074112172e-01,-9.711881462604883275e-01,3.767405040453775111e+00,4.703163164051236578e+00,-1.541082078909195019e-01,3.066442966190603858e+00,7.223949483958030271e+00,5.153175615421303313e+00
-2.176668615489226077e+00,-2.628618509971152317e-01,-4.108035577763894608e+00,1.697196899449041174e+00,-3.187822838173301143e+00,-2.520907834412116078e-01,4.623391059460301378e+00,4.388386902732331230e+00,-2.616420880557068784e+00,1.018395404878577715e+01,5.566905158542308385e+00,5.490643348955582148e+00
-1.645649893157671961e+00,-1.107320912818145486e-01,-3.029372871602020290e+00,2.739496055782805417e+00,-4.118440239559833849e+00,1.035907301016749438e+00,4.832636701292732262e+00,3.721206062337678144e+00,-4.841557479246949569e+00,9.145626172885091165e+00,5.354959420757586130e+00,4.607999112388111662e+00
7.534819207450915712e-03,-1.807902225159827014e-01,-1.471331302585488165e+00,-2.877547850274730923e-01,-2.540128763284053015e+00,1.359912408171636944e+00,4.065396168114132180e+00,3.073067398277013140e+00,-5.552206172695045794e+00,5.626049868871110249e-01,8.077022293538270503e+00,2.753384930472553282e+00
1.471081049679962449e+00,-7.594261866225597846e-01,-3.180930202323744016e-01,-4.211102352125222659e+00,-1.921930323566371390e+00,-4.543019441167683858e-01,4.572059863224049003e+00,6.011934241154983205e+00,-1.318420469346104795e+00,-6.846078514769136092e-01,6.252954475747578122e+00,6.060362421801588795e+00
1.581846486994021195e+00,-1.260619695530512008e+00,-1.641419606323505143e+00,-3.646624699638710609e+00,-2.492475649143024885e+00,-7.179682574043153576e-01,3.321180551913100132e+00,6.104450065015529781e+00,3.719103162558639042e-01,4.445272293410903686e+00,4.173886015269443917e+00,6.095660541184315662e+00
8.681041898081029995e-01,-2.368645667974292213e+00,-2.154724203230645063e+00,6.095112830632625212e-01,-3.475142993412908332e+00,-1.507253315314915909e-01,4.119815713223559328e+00,3.784732117363433179e+00,-1.764107174036215753e-01,4.822307205518326256e+00,5.689716050834727312e+00,2.054433501081257329e+00
7.464971289730815140e-01,-9.377553478592648428e-01,-2.369222972776465763e+00,3.080844885536041744e+00,-2.529406287482803162e+00,1.845371391610271861e+00,3.968941913572073155e+00,2.010025383505255725e+00,-2.710883466293171118e+00,5.545202534322686283e+00,6.088343999382616722e+00,4.926708257184033712e+00
-2.586553280014266543e-01,2.427463824807717163e+00,-2.090201914853412557e+00,2.880203708208450841e+00,-1.997387761319864730e+00,-1.450964694687729151e-01,4.754551282526016109e+00,8.089492130796367420e-01,-1.601383943903980978e+00,5.737130497143407837e+00,4.782675577584496018e+00,3.677885129263262609e+00
-2.248670046397965194e+00,1.597540861553059521e+00,-8.412007692607432752e-01,-6.086934482895658416e-01,-7.480078423641318697e-01,1.489591720044582956e+00,6.654717642939098177e+00,3.186448218260451437e+00,4.658021322860088631e-01,4.823697145528843322e+00,3.414984659017686663e+00,5.487437335735822153e+00
-3.348281158520842737e+00,-5.568998104568737562e-01,-6.790211283644319584e-01,-2.212927024942085374e+00,-1.704558916373672073e+00,2.041808125015635689e+00,5.846991335580540294e+00,3.337831596232551767e+00,2.098744541113711559e+00,3.277236079611692610e+00,3.458622460117518838e+00,7.928515531651342485e+00
-1.442897591944459768e+00,6.003522344310079362e-01,-1.966815026637589447e+00,1.775244020653421240e+00,-2.148144986929362954e+00,-2.434428890479605201e+00,5.420332938498821918e+00,3.619542836945243813e+00,-2.954857026603994186e-01,-8.673261466362269800e-03,4.306900508165536046e+00,4.791877210409132282e+00
-1.155569605286546508e+00,1.618056367957397379e+00,-2.721818127545465149e+00,2.202103774385237411e+00,-1.438884608281588706e+00,-2.209300241018751887e+00,5.135802701613227939e+00,5.306944258591969721e+00,-3.018768166747916482e+00,2.699741853299243655e+00,4.617001162087944088e+00,2.222352491173781530e+00
-3.488644218277279663e+00,-1.118599074445602914e+00,-3.376181105811175254e+00,9.934883595704468995e-02,-8.931507530256683758e-01,8.389966878750507728e-01,5.211812976787111751e+00,6.012687555812719964e+00,-1.814331686260396204e+00,5.796907755573260879e+00,5.797227449713707514e+00,3.538194632175998056e+00
-4.525915842193184879e+00,-2.527108622493257961e+00,-9.006577877899080153e-01,-8.372490761748259125e-01,-6.829973961814596040e-01,-6.776843756425867671e-01,5.850405858604291964e+00,5.002963190238576274e+00,2.325373448708869972e+00,7.853608908550089751e+00,5.246662491251034233e+00,4.548401650003722096e+00
-3.528879989993250366e+00,-4.378075977148361830e-01,-2.926237906261348609e-01,-1.590005961376358634e+00,-1.022521221361091692e+00,8.323101314925480665e-01,5.232798442089570123e+00,4.633711673012578913e+00,4.109426929386743588e+00,8.901357845062772611e+00,5.209590230851312675e+00,4.065213765574621441e+00
-2.562622331885585858e+00,3.925845799236387101e-01,-1.507726935910974619e+00,-8.850671985609452896e-01,-1.397999139484211950e+00,-6.484968177871324180e-01,3.983304983396819043e+00,4.828507420812822915e+00,5.769515094244930253e-01,7.067279836372568624e+00,6.981173134628340549e+00,4.550353080264919470e+00
-1.856378488901909929e+00,-9.512754879744240721e-01,-4.717032237780617088e+00,-9.504417158092401952e-01,-6.267080868992039866e-01,-1.558303820395119388e+00,3.427519950071115318e+00,5.866323724575988052e+00,-3.580441950275538687e+00,4.626256440073035492e+00,4.503333861719587716e+00,4.957952609674167732e+00
-2.736969358397962626e+00,-1.946944243544922237e+00,-3.753120219952545078e+00,-6.556130942003135509e-03,-1.224376561236242056e+00,1.725091624855116246e-01,2.406053051552568434e+00,4.804445006333999402e+00,-2.561227109038436645e+00,3.115903428004852316e+00,3.301671559239126807e+00,5.966307568101433034e+00
-2.561640507428150748e+00,-5.380962687630519437e-01,-2.159943664332669488e+00,1.762954755872925938e+00,-1.427884855214213600e+00,-1.638143791690184425e+00,2.398718774257984521e+00,2.981422967539768543e+00,3.296672324359814610e+00,3.678250983605063418e+00,3.692330793902033115e+00,3.753516855710442357e+00
-9.913390773313958126e-01,-2.876758355812701340e-01,-1.429933999842839754e+00,1.642212480845887779e+00,-3.644403502179132115e-01,1.377236017855435035e+00,1.477832309500654695e+00,4.353594444037942601e+00,5.389545340331116208e+00,4.054115218922375696e+00,6.148688400590705427e+00,3.721102504340284334e+00
-1.056769796014828788e+00,-2.885595533548593883e-01,-2.794503445044823398e+00,1.083090011598699220e+00,-1.380432962374760208e+00,2.497806290360156112e+00,4.167258891973620649e+00,5.486485952944832434e+00,2.519490343192760662e-01,3.409630610888273239e+00,6.497457287133940440e+00,4.337604040259845029e+00
2.274903620720447606e-02,1.178709472965589811e+00,-2.191907922540886844e+00,1.147040859111712274e+00,-1.401092978881083306e+00,-3.073230208175671940e+00,3.143035241306364913e+00,6.164143814132094334e+00,-4.478989164556971048e+00,3.865238097566201070e+00,4.555747830634098605e+00,2.919483985102220736e+00
-7.017977424499139971e-01,5.864426458347609117e-01,-1.052410741057273169e+00,-1.888349389452816274e+00,2.640406417979324072e-02,-1.251767083818635218e+00,1.900322526990273708e+00,4.288786027707171655e+00,-3.078458539960412743e+00,4.917959417157974578e+00,4.466967039398555883e+00,5.277507025041583866e+00
-4.761575079868316518e-01,2.033879914173334136e+00,-2.119219470474186462e+00,-1.503623604112065859e+00,1.245419952932540264e+00,8.331834933385302566e-01,3.225788328670577521e+00,2.650018181237939974e+00,2.432707009371110729e+00,3.829198120567822716e+00,6.021729223149659305e+00,6.293117544191258794e+00
-4.431170435912721306e-01,3.345382851260067625e+00,-3.650137045873923736e+00,-1.583532031681139873e+00,-1.326217744881488247e-01,9.462570124815141703e-01,4.987162622205646656e+00,4.128336989800555301e+00,4.831569541643758292e+00,3.211246100750840160e+00,5.343902502998335358e+00,4.456169118280133290e+00
2.268017495856458066e-01,2.729099977591017634e+00,-4.479510528684834902e+00,-1.726598591179099307e-01,8.178885935778972271e-01,1.721393428966342398e+00,5.703450235584239358e+00,1.609590439570473652e+00,8.657061566026498234e-01,5.832052241539065207e+00,3.275055400053695998e+00,5.038320002771330408e+00
6.307699118156784301e-02,3.615462745775235298e+00,-1.710251122774081978e+00,3.217555815846976586e+00,1.736861623118536535e+00,4.848628069717411115e-01,4.543319198418916294e+00,2.863637671601732659e+00,-2.504718404866137504e+00,8.080870330493329590e+00,3.499845759335292961e+00,6.471067310492218283e+00
